"id","est.risk.score","est.risk.bin","true.risk.score","true.risk.bin"
1917,0.424816548085881,0,0.822610405729898,1
1918,0.698854391569955,1,0.0693860244231665,0
1919,0.194006644229525,0,0.0159862678680513,0
1920,0.291767795235726,0,0.756768992562633,1
1921,0.517485985474004,0,0.718361473481189,1
1922,0.379917867309295,0,0.104491110832237,0
1923,0.786929006049436,1,0.99346017330866,1
1924,0.161642828307747,0,0.308224175248625,0
1925,0.46405342657309,0,0.217269273279656,0
1926,0.736386342395508,1,0.336279315699634,0
1927,0.437380125479295,0,0.598112204636254,0
1928,0.347792270283598,0,0,0
1929,0.779585930261111,1,0.998507324925623,1
1930,0.285110132913075,0,0.0582851299674707,0
1931,0.374066012450373,0,0,0
1932,0.698207004340121,1,0.816630380496971,1
1933,0.000560936283983451,0,0.681005711275581,1
1934,0.412293290284075,0,0.499787250415965,0
1935,0.424430792697309,0,0.790912388071239,1
1936,0.888143463369066,1,0.894935409230488,1
1937,0.153365267150234,0,0.0436536041899491,0
1938,0.447792305175731,0,0.668387640991325,1
1939,0.436531286873802,0,0.842042560591464,1
1940,0.995048855802213,1,0.89127431380044,1
1941,0.431161205029908,0,0.232826877322109,0
1942,0.847205083452572,1,0.979242545827269,1
1943,0.338065611391709,0,0.976079504827149,1
1944,0.144731261148568,0,0.0849572223487308,0
1945,0.804756704987627,1,0,0
1946,0.34168835894756,0,0.690050223957607,1
1947,0.532654742538693,0,0.586351988882262,0
1948,0.994782895383291,1,0.291185533138869,0
1949,0.21486841142187,0,0.0590984102929445,0
1950,0.12032816150104,0,0.734246609037789,1
1951,0.350306868930913,0,0.879777008410383,1
1952,0.274482797741512,0,0.181176504311479,0
1953,0.240348047749396,0,0.0509225571283008,0
1954,0.66790390601876,1,0.736712106402539,1
1955,0.758651730433898,1,0.904645311607163,1
1956,0.53363995835847,1,0.00310710932218849,0
1957,0.995038057748462,1,0.343298256225905,0
1958,0.397119672855388,0,0.662920847266102,1
1959,0.666563407374627,1,0.303581475632098,0
1960,0.000449979787313793,0,0.916815043976369,1
1961,0.709198086205963,1,0.127513788310882,0
1962,0.344088045157676,0,0.709086446159034,1
1963,0.448770696235876,1,0.700665395426597,1
1964,0.256093232588054,0,0.357421343912659,0
1965,0.277383028224799,0,0.0929580338347909,0
1966,0.43904318102256,0,0.612857764695119,1
1967,0.360915213308622,0,0.042325786219065,0
1968,0.387215679252545,0,0.157860586116536,0
1969,0.183026695124556,0,0.0552109420438088,0
1970,0.695593636527149,1,0.639931282225348,1
1971,0.308273495196652,0,0.924164070082633,1
1972,0.462842458508549,0,0.121130047780182,0
1973,0.720814401151492,1,0.136042184454704,0
1974,0.606143212336445,1,0.604767155187533,1
1975,0.520964922228184,0,0.29729054169046,0
1976,0.330731925397114,0,0.0456642560547122,0
1977,0.360046900143257,0,0.0686214521108169,0
1978,0.635806616981128,1,0.863318559959831,1
1979,0.433680613715848,0,0.356768068484499,0
1980,0.725454418946376,1,0.884558241206642,1
1981,0.845624783695562,1,0.984581868710074,1
1982,0.644602217307686,1,0.947525533139076,1
1983,0.371890357114774,0,0.506593351672638,0
1984,0.546564586838019,1,0.528677165060403,0
1985,0.144334194048554,0,0.0413853920617633,0
1986,0.455376014558468,0,0.933946334775662,1
1987,0.865721603561936,1,0.969352434390552,1
1988,0.497382558382986,1,0.615446824527264,1
1989,0.406793184981665,0,0.529209682598245,0
1990,0.623485015791919,1,0.00867421454419726,0
1991,0.995018281629175,1,0.942131425576084,1
1992,0.269868564454453,0,0.996631265679615,1
1993,0.694352583318747,1,0.0455713317018911,0
1994,0.883966996402615,1,0.993489686211012,1
1995,0.0644738872544132,0,0.182839306187778,0
1996,0.524920474564651,0,0.424301331314213,0
1997,0.846941214996387,1,0.10591305043521,0
1998,0.995058175307178,1,0.925350033538025,1
1999,0.432636965688055,0,0.658972632322157,1
2000,0.777971095252048,1,0.638202759132794,1
2001,0.000451598039404175,0,0.0960648131243626,0
2002,0.0805140015510217,0,0.0460434712690319,0
2003,0.571889812523219,1,0.622617116599078,1
2004,0.381315619064741,0,0.0490742838941282,0
2005,0.266995921176996,0,0.161149298242682,0
2006,0.224519586979677,0,0.137532421967277,0
2007,0.280118258563112,0,0.229140645172851,0
2008,0.598570087428938,1,0.340860224695372,0
2009,0.355272070799618,0,0.468982515324436,0
2010,0.584938725180251,1,0.665519595771466,1
2011,0.633916605900585,1,0.7111947381143,1
2012,0.994910744308238,1,0.57412125498998,0
2013,0.498216218458369,1,0.190380561665626,0
2014,0.674391335196769,1,1,1
2015,0.112072439212015,0,0.366728320073761,0
2016,0.69399572849445,1,1,1
2017,0.648088216649289,1,0.225619070838728,0
2018,0.650684915506606,1,0.699143441820711,1
2019,0.641903322338967,1,0.493800612916598,0
2020,0.194154612372827,0,0.0891043081184997,0
2021,0.608414442592153,1,0.892141691730818,1
2022,0.628389867365673,1,0.739955801047974,1
2023,0.63956482252556,1,0.930505627915856,1
2024,0.245660100574388,0,0.1500919720936,0
2025,0.393745132914719,0,0.447432709570683,0
2026,0.0754504141161153,0,0.0637450498162758,0
2027,0.494239836998004,0,0.715867655972805,1
2028,0.498036645139895,0,0.650983118166651,1
2029,0.345506363936769,0,0.327085883067433,0
2030,0.635496489438937,1,0.190783042140053,0
2031,0.840710537787822,1,0.905040558692324,1
2032,0.432444016527048,0,0.895914904133874,1
2033,0.619021426336524,1,0.124872598649965,0
2034,0.311955144878246,0,0.0427008218440653,0
2035,0.602966749615507,1,0.739498868010828,1
2036,0.451442817797465,1,0.675839860717088,1
2037,0.650505795949443,1,0.321138044938048,0
2038,0.537186547196868,1,0.950855808115,1
2039,0.687472019123103,1,1,1
2040,0.59391878338522,1,0.934643695482732,1
2041,0.672467585199341,1,0.263388183220508,0
2042,0.925873240026233,1,0.933312677653241,1
2043,0.237647685074379,0,0.143380532095118,0
2044,0.228244732038394,0,0.0401362670535836,0
2045,0.243361518894434,0,0.0596583388773316,0
2046,0.215728077041211,0,0.164540431889374,0
2047,0.20980177465817,0,0.0991098780738745,0
2048,0.627403631871436,1,0.197296127869686,0
2049,0.0935378025436787,0,0.00511219851269479,0
2050,0.676039965703385,1,0.934956459003877,1
2051,0.30283108186492,0,0.586293968504517,0
2052,0.626997992053958,1,0.21197632617145,0
2053,0.490247710742494,0,0.465558136546728,0
2054,0.366172400306584,0,0.551061334397396,0
2055,0.208972692159002,0,0.737872046269906,1
2056,0.995111931750586,1,0.873299633157176,1
2057,0.197581731631436,0,0.858719187116677,1
2058,0.812318751001939,1,0.14011149055314,0
2059,0.693612270263762,1,0.0914605271609986,0
2060,0.198307005482359,0,0.487157045225052,0
2061,0.361689346461389,0,0.0425725086269987,0
2062,0.720102827021552,1,0.560126265196247,0
2063,0.706041498072441,1,0.287986872226647,0
2064,0.726687438827338,1,0.0758513779010436,0
2065,0.487321427765515,1,0.126713927373351,0
2066,0.704985903996876,1,0.967295190794213,1
2067,0.371400968341563,0,0.243843150234744,0
2068,0.441180000970159,1,0.485208438267762,0
2069,0.510244988883761,0,0.345883452267903,0
2070,0.0971993325132875,0,0.183140590541495,0
2071,0.553855459855364,0,0.0945977322614526,0
2072,0.488823497609533,0,0.11137416927478,0
2073,0.511107699854428,0,0,0
2074,0.874221015211951,1,0.956941425597178,1
2075,0.126545921297218,0,0.041239322291031,0
2076,0.434414917120576,0,0.774728384433413,1
2077,0.773014406965514,1,0.468510481904374,0
2078,0.155281498455884,0,0.0416449715557362,0
2079,0.391404552599797,0,0.115438540741556,0
2080,0.645584785650874,1,1,1
2081,0.147947862302901,0,0.150088122322931,0
2082,0.83251637221629,1,0.960839977772304,1
2083,0.0423904842499574,0,0.0235534832228601,0
2084,0.556963914593289,1,0.509019622921895,0
2085,0.100372640414988,0,0.151668897460264,0
2086,0.552985846017747,1,0.907547742582637,1
2087,0.620755374489243,1,0.248902666918239,0
2088,0.849412542739402,1,0.993822115388177,1
2089,0.0659646250114299,0,0.0251496219141062,0
2090,0.44657512081824,0,0.0732588102923556,0
2091,0.000355828528354719,0,0.0245770825106082,0
2092,0.910940701271972,1,0.952351160756134,1
2093,0.0643417141307927,0,0.0924373247294993,0
2094,0.698915153145722,1,0.367838523873804,0
2095,0.548628399608585,0,0.540857840525096,0
2096,0.446144894643736,0,0,0
2097,0.527217029865445,0,0.508521499118528,0
2098,0.0811503970957987,0,0.377573373551431,0
2099,0.365851401440134,0,0.0891296589882865,0
2100,0.425189671924002,0,0.00797112166297573,0
2101,0.766500229710674,1,0.740839405310165,1
2102,0.369562073987679,0,0.351779230229701,0
2103,0.787371646783744,1,1,1
2104,0.847505059781296,1,0.916893992265829,1
2105,0.336689668409965,0,0.281086789452035,0
2106,0.400164171987772,0,0.00386211630215678,0
2107,0.385895216323294,1,0.0321279576300247,0
2108,0.798577220485112,1,0.908508409299239,1
2109,0.538670213209941,1,0.167645931758381,0
2110,0.317838046100952,0,0.044691722561316,0
2111,0.535636658735542,1,0.706516770576391,1
2112,0.525892907579777,1,0.202844665056211,0
2113,0.776693180113878,1,0.98459384406857,1
2114,0.729689031349503,1,0.937920162125038,1
2115,0.299978715979773,0,0.0882803477995852,0
2116,0.254001581160166,0,0.320067973391914,0
2117,0.430788143495011,1,0.570481230228278,0
2118,0.149388669211918,0,0.0219021810865791,0
2119,0.59599546016094,1,0.321785314515064,0
2120,0.417754627977273,0,0.118134255394314,0
2121,0.347177329923624,0,0.559991064113888,0
2122,0.0751580757204816,0,0.328203438673515,0
2123,0.555430354462421,1,0.469893733478902,0
2124,0.581675391830453,1,0.149458423348414,0
2125,0.314593250006513,0,0.165916989810387,0
2126,0.479096847967096,1,0.558649230273014,0
2127,0.0962727075483402,0,0.0489778798722533,0
2128,0.942385592822804,1,0.145288932662458,0
2129,0.538910985706247,0,0.2120312623261,0
2130,0.534008845428462,1,0.154241338287078,0
2131,0.262532155877583,0,0.476665956358383,0
2132,0.443796363712244,0,0.0840138098118713,0
2133,0.449873165128387,0,0.400580667504387,0
2134,0.734605669661065,1,0.960839443862296,1
2135,0.725507864643701,1,0.612276164884446,1
2136,0.630199075945626,1,0.983966811357792,1
2137,0.622486126553316,1,0.159346175988425,0
2138,0.410507177630247,0,0.365599869755877,0
2139,0.998099930303532,1,0.564900222483823,0
2140,0.994904507920843,1,0.737156477375352,1
2141,0.359492089678456,0,0.915603931479695,1
2142,0.360900825770633,0,0.599176018160279,0
2143,0.499752663981506,1,0.467162578056051,0
2144,0.482634491786237,1,0.19453372247493,0
2145,0.369652379698471,0,0.962247718659656,1
2146,0.837875455732742,1,0.439486466699645,0
2147,0.393768498557742,0,0.288676313297601,0
2148,0.14130510479804,0,0.533569508833783,0
2149,0.841674012942591,1,0.853504839946329,1
2150,0.152565238413719,0,0.173691025426001,0
2151,0.302467893507226,0,0.0435972808282041,0
2152,0.43439929742435,1,0.507982391485118,0
2153,0.847842904435977,1,0.962799875337331,1
2154,0.632513869893435,1,0.950910382817812,1
2155,0.139668784964475,0,0.0432230048433069,0
2156,0.589675377320803,1,0.0449710471874548,0
2157,0.646618246592465,1,0.0693459220954981,0
2158,0.628661237689169,1,0.519211343357478,0
2159,0.192193990046401,0,0.226550512008709,0
2160,0.268873541872365,0,0.622037931818192,1
2161,0.507797462035156,0,0.612138887259026,1
2162,0.534432352291936,1,0.0334420492753645,0
2163,0.551690162148404,1,0.928869387373258,1
2164,0.790428754911592,1,0.995278887044646,1
2165,0.673251343915951,1,0.426893813544057,0
2166,0.405954017316059,0,0.675948821156201,1
2167,0.678046831870833,1,0.985218746524537,1
2168,0.995225785160277,1,0.975232023306069,1
2169,0.526697647008931,1,0.0209646858271379,0
2170,0.273546269835672,0,0.375277064229207,0
2171,0.161282149663777,0,0.557641883951162,0
2172,0.760902843297428,1,0.952599795171698,1
2173,0.221167133217114,0,0.353136460428475,0
2174,0.587351508661121,1,0.419373845116135,0
2175,0.447884881338821,1,0.523184974651655,0
2176,0.995037598243241,1,0.800375553775111,1
2177,0.381313929713675,0,0.6657230888166,1
2178,0.549364140366752,1,0.941052703457896,1
2179,0.501740682807371,0,0.0941602203330676,0
2180,0.640621837598885,1,0.988259834514038,1
2181,0.398752839749048,0,0.700979999036346,1
2182,0.7828053389647,1,0.0366404715758339,0
2183,0.789313505210951,1,0.960858245873648,1
2184,0.459234804511626,1,0.0375945839233902,0
2185,0.538684878773918,0,0.698633247586124,1
2186,0.503772495903768,0,0.787855044210578,1
2187,0.261544711055113,0,0.0806935019540474,0
2188,0.163241858112212,0,0.346496102351144,0
2189,0.404126457807043,0,0.565185483833521,0
2190,0.887921151323403,1,0.905178480392103,1
2191,0.622604798574085,1,0.551285615819136,0
2192,0.23972549937881,0,0.43931376258561,0
2193,0.708277740670682,1,0.304815371089356,0
2194,0.337062305781831,0,0.734020865986592,1
2195,0.104268811289516,0,0.0640230344462242,0
2196,0.761377668152576,1,0.959249044703384,1
2197,0.442829115687761,0,0.0174372770802741,0
2198,0.116929135659288,0,0.546946807784901,0
2199,0.000516023035352985,0,0.0516090212982045,0
2200,0.349674019789672,0,0.0910140253913249,0
2201,0.399130275327592,0,0.0980352109120082,0
2202,0.568531530266496,1,0.953314656786682,1
2203,0.443558126306865,0,0.957315006941121,1
2204,0.820825214743989,1,0.912025316030995,1
2205,0.401130577951362,0,0.612992497453286,1
2206,0.763862429599406,1,0.647652630039839,1
2207,0.506321259685143,0,0.64083014266651,1
2208,0.508286556647941,1,0.760984423735578,1
2209,0.0085975489131269,0,0.0459783910119439,0
2210,0.924875589739669,1,0.912290909712018,1
2211,0.344020338321414,0,0.0938244060676,0
2212,0.339406658618155,0,0.702105289000243,1
2213,0.433523661367103,0,0.848905881056556,1
2214,0.845957257684031,1,0.514513284984524,0
2215,0.452240183152634,0,0.074952578743963,0
2216,0.197352708164535,0,0.593571593566903,0
2217,0.389867243066412,0,0.674210242683572,1
2218,0.602399086377576,1,0.379333818223235,0
2219,0.334952140577365,0,0.678506807001589,1
2220,0.764789985875618,1,0.8409702276105,1
2221,0.0458127862148491,0,0.0172498137284655,0
2222,0.255651651092172,0,0.107665102673232,0
2223,0.0324715566092051,0,0,0
2224,0.139784953236597,0,0.438647172350523,0
2225,0.694265309340861,1,0.997181377470253,1
2226,0.124435275477422,0,0.0113190117391638,0
2227,0.452751207908195,0,0.950495159898687,1
2228,0.507140329668688,0,0.109945718553182,0
2229,0.569856007106728,1,0.856840638596406,1
2230,0.544864429614039,1,0.864270773238621,1
2231,0.614518329740234,1,0.512891515083237,0
2232,0.839891351600229,1,0.828783131556871,1
2233,0.394600440874911,0,0.272418312001891,0
2234,0.526552219717318,0,0.332954038400144,0
2235,0.595776726621108,1,0.589336948518246,0
2236,0.619856702502295,1,0.964193887699113,1
2237,0.197235008438693,0,0.00238256727377606,0
2238,0.0196904013409443,0,0.0795971838565671,0
2239,0.456932075031513,0,0.42708668306812,0
2240,0.378693019411988,0,0.310280602028724,0
2241,0.562524545231376,1,0.938771184800872,1
2242,0.328583889880837,0,0.486635469848549,0
2243,0.0718921588704053,0,0,0
2244,0.407068043618193,0,0.934798611237814,1
2245,0.683570632789993,1,0.30681438751169,0
2246,0.206275021136016,0,0.0385529254935098,0
2247,0.440016281475749,0,0.546032200505412,0
2248,0.5791214717695,1,0.438404390899427,0
2249,0.339622295511887,0,0.400283487815008,0
2250,0.556116006897051,1,0.886300238172464,1
2251,0.0114479190662845,0,0.71090555492176,1
2252,0.367126288903801,0,0.0182731383907297,0
2253,0.585535981128495,1,0.412850379948363,0
2254,0.56640168180574,1,0.160166709149932,0
2255,0.554637097009333,1,0.265660263875123,0
2256,0.843779249817429,1,0.986511537352588,1
2257,0.514895065482077,0,0.554014446250907,0
2258,0.000422332283081835,0,0.0397087129842323,0
2259,0.325461788432622,0,0.819704226110831,1
2260,0.713056778058906,1,0.183251053417823,0
2261,0.597556364974106,1,0.886416294685092,1
2262,0.995143852651298,1,0.190285433067963,0
2263,0.795695286195915,1,0.605872020346473,1
2264,0.630425250602238,1,0.8026819076359,1
2265,0.736375567292034,1,0.791242802801722,1
2266,0.533186759164177,0,0.93053226217218,1
2267,0.460200280442032,1,0.921438706982477,1
2268,0.800377118329605,1,0.834960470719643,1
2269,0.495579993427694,0,0.194233535990532,0
2270,0.213761941916955,0,0.0531367659506536,0
2271,0.8646514017852,1,0.362388581405556,0
2272,0.563751981858502,1,0.992884878957445,1
2273,0.693258271217454,1,0.962721073734246,1
2274,0.296268990328371,0,0.965731656928751,1
2275,0.000560365048927297,0,0.084847132339933,0
2276,0.424888350647947,0,0.895876513783584,1
2277,0.614788075561319,1,0.971456764815893,1
2278,0.545223794558266,1,0.77755588829287,1
2279,0.933324320272205,1,1,1
2280,0.200216808299452,0,0.428844399636052,0
2281,0.423836797539722,0,0.0885555035351639,0
2282,0.681960364011555,1,0.925675642958677,1
2283,0.546865014775856,1,0.695763666110464,1
2284,0.629198613278619,1,0.623038363219872,1
2285,0.584293805860247,1,1,1
2286,0.712471795324179,1,0.174497677455468,0
2287,0.559151447637594,1,0.545801753704177,0
2288,0.422707379315977,0,0.708944643922375,1
2289,0.394507621119486,0,0.308241015205903,0
2290,0.75329588339022,1,0.28947866817477,0
2291,0.455213448361295,0,0.938793050221906,1
2292,0.359012619039998,0,0.64629348730713,1
2293,0.437772338371069,0,0.931070159555181,1
2294,0.217692326617585,0,0.129270432593286,0
2295,0.591880074898667,1,0.769535709742925,1
2296,0.650505187431439,1,0.899373661022048,1
2297,0.120576446549061,0,0.591393533922779,0
2298,0.565655450720328,1,0.148764756447815,0
2299,0.614758793011627,1,0.620978151033251,1
2300,0.333475337278567,0,0.0951699129178652,0
2301,0.365678416336841,0,0.266329995641772,0
2302,0.349398627005107,0,0.916585950816426,1
2303,0.495626219907114,1,0.523918886549239,0
2304,0.264023759134861,0,0.875159287530864,1
2305,0.594508352358109,1,0.447660017187331,0
2306,0.186260673349686,0,0.018547077133577,0
2307,0.876382597558313,1,0.508832786748443,0
2308,0.188190464545043,0,0.761653436094438,1
2309,0.00202271591832101,0,0.129084701587071,0
2310,0.180288158488968,0,0.626392341010503,1
2311,0.000427861539514267,0,0.0475832019670252,0
2312,0.373222453817808,0,0.147885299585273,0
2313,0.92930589180515,1,0.96557554475506,1
2314,0.776554159037853,1,0.923071642139439,1
2315,0.472515238788552,1,0.62229888741852,1
2316,0.35305772902266,0,0.137095850675038,0
2317,0.485389369845451,0,0,0
2318,0.146188322933668,0,0.43820143986948,0
2319,0.355091794860798,0,0.9035032699057,1
2320,0.518020635638343,1,0.0544410032478246,0
2321,0.559031914441939,1,0.736383223045792,1
2322,0.929668249958459,1,1,1
2323,0.289739270354817,0,0.610509929849415,1
2324,0.588743624712624,1,0.541029904878918,0
2325,0.632321004820918,1,0.617027100349662,1
2326,0.43510577694681,0,0.962599480056225,1
2327,0.426417431063313,0,0.888052857616532,1
2328,0.664127962897268,1,0.229920173129455,0
2329,0.298989377662398,0,0.00608047393963668,0
2330,0.674137481472059,1,0.609644332573303,1
2331,0.508323968054773,1,0.971557948189645,1
2332,0.621529085884788,1,0.742679018226063,1
2333,0.473429848476786,0,0.0148494392585109,0
2334,0.160127942041935,0,0,0
2335,0.694012587104585,1,0.270954682905096,0
2336,0.860675848315682,1,0.89573583408752,1
2337,0.439490596165066,0,0.518436838717633,0
2338,0.309132370024842,0,0.24039353281036,0
2339,0.737105848685865,1,0.753290890292734,1
2340,0.171812651227116,0,0.0157950292949186,0
2341,0.549937772969636,1,0.0186922690126311,0
2342,0.279024281074433,0,0.0548692022770144,0
2343,0.316836320076162,0,0,0
2344,0.525646790194499,1,0.946154247174806,1
2345,0.275576108665205,0,0.214490824176742,0
2346,0.99510797762687,1,0.879230804593318,1
2347,0.642528054753713,1,0,0
2348,0.336845744143197,0,0.0975958687646638,0
2349,0.386202353988571,0,0.233735525203914,0
2350,0.703424628765272,1,0.397708503971967,0
2351,0.674639934781627,1,0.763084832788569,1
2352,0.734919571081121,1,0.0291566865026411,0
2353,0.607937943531974,1,0.590921051582793,0
2354,0.736957952385304,1,0.975886013422205,1
2355,0.000426229234877696,0,0.161671238258169,0
2356,0.829217358568076,1,0.961615503165215,1
2357,0.857637049706566,1,0.904866192585349,1
2358,0.981603391244178,1,0.941586911625948,1
2359,0.995066562020331,1,0.979999642746256,1
2360,0.74306320679512,1,0.981597173061851,1
2361,0.731874191466882,1,0.911436088364401,1
2362,0.61398085785352,1,0.00723478241307076,0
2363,0.548753968888176,1,0.093850183008577,0
2364,0.306569068303637,0,0.584101344595589,0
2365,0.356001764669265,0,0.875832104848772,1
2366,0.521723300641371,1,0.0584579840286517,0
2367,0.684991755801238,1,1,1
2368,0.31598892311119,0,0.40952834574241,0
2369,0.241054043837852,0,0.0431832468264211,0
2370,0.404063114730335,0,0.395349431182801,0
2371,0.741116904682973,1,1,1
2372,0.675657220918091,1,0.970981148632076,1
2373,0.501330216572551,1,0.563739970959373,0
2374,0.492654396302105,0,1,1
2375,0.658943618351683,1,0.663013590113375,1
2376,0.559445489205937,0,0.254828105063073,0
2377,0.644756771992129,1,0.84737950449432,1
2378,0.724717008677482,1,0.0564713782501743,0
2379,0.161805761861077,0,0.289897884490355,0
2380,0.810181156603248,1,0.870910127871088,1
2381,0.0105184004328107,0,0.0416664803972724,0
2382,0.36194689088511,0,0.012738755541787,0
2383,0.420041933224641,0,0.00711904562457231,0
2384,0.277968133880875,0,0.918629602669822,1
2385,0.699029087005429,1,0.945982993820718,1
2386,0.333129285576256,0,0.321119568394864,0
2387,0.130720123593574,0,0.166023133403842,0
2388,0.466240901213186,0,0.465352841795049,0
2389,0.403363322460381,0,0.99278988730563,1
2390,0.826382700960814,1,0.870783006618155,1
2391,0.746445492992306,1,0.732630958882378,1
2392,0.411057685807575,0,0.646058161030716,1
2393,0.276642282235645,0,0.845265749786886,1
2394,0.853869562016832,1,0.948517722586768,1
2395,0.282494760927444,0,0.150668300966425,0
2396,0.814003747210519,1,0.395144843567027,0
2397,0.23689859941513,0,0.118044214540519,0
2398,0.130115507423666,0,0,0
2399,0.5750270791825,1,0.123452464026523,0
2400,0.584278725726715,1,0.0596549464943387,0
2401,0.230836058806306,0,0,0
2402,0.614621037197696,1,0.959373525756285,1
2403,0.812806560299913,1,0.318025140116055,0
2404,0.438960900963208,0,1,1
2405,0.502171331242355,1,0.934267178988667,1
2406,0.000477616351781578,0,0.981454650723519,1
2407,0.400300862734716,0,0.34785496733071,0
2408,0.221070419031734,0,0.0923967768125771,0
2409,0.744832007651918,1,0.0660591448441569,0
2410,0.667521772874805,1,0.214535398454557,0
2411,0.446416322575493,0,0.0816054350333978,0
2412,0.456826331314914,0,0.077937900285827,0
2413,0.27282093520629,0,0.0809775285381238,0
2414,0.836121594631556,1,0.926863124698885,1
2415,0.0860488818544757,0,0.0454681533101915,0
2416,0.646340154381191,1,0.0184451723431661,0
2417,0.195025898161941,0,0.145555032947156,0
2418,0.93767349573231,1,0.225494810778069,0
2419,0.567955729429654,1,0.936913944243408,1
2420,0.822526951800328,1,0.571850470016707,0
2421,0.528343553112505,1,0.373663202484547,0
2422,0.720050133053131,1,0.869606925733126,1
2423,0.159968719141514,0,0.71787311224936,1
2424,0.477563282822164,0,0.436195927637076,0
2425,0.539021647497418,1,0.303874188613386,0
2426,0.400469240050114,0,0.0159610799161826,0
2427,0.613778853042959,1,0.043742719649806,0
2428,0.759011188596099,1,0.885214706090431,1
2429,0.381886025094993,0,0.92783296148333,1
2430,0.547702098584769,1,0.534673869259143,0
2431,0.434886847596855,0,0.0868991499965771,0
2432,0.129215928103687,0,0.476051152731385,0
2433,0.251636440478032,0,0.300718143197697,0
2434,0.672588213937844,1,0.8896107203242,1
2435,0.374215302640817,0,0.898007764794085,1
2436,0.275846869163399,0,0.784067899907308,1
2437,0.431027451106664,1,0.069876175746926,0
2438,0.719906624539638,1,0.370631516191335,0
2439,0.727645959493276,1,0.374122003254478,0
2440,0.274201412478965,0,0.153173050651492,0
2441,0.833787619454985,1,0.521390904244146,0
2442,0.569319399553813,1,0.885259205693683,1
2443,0.412050250310393,0,0.565556310568865,0
2444,0.469569627287613,0,0.899020680951776,1
2445,0.78936772962909,1,0.724080801883763,1
2446,0.622352511320055,1,0.248817366610235,0
2447,0.728928942281516,1,0.96936954307059,1
2448,0.442661863634424,0,0.947019393411607,1
2449,0.423470104139711,0,0.107789791526237,0
2450,0.561313391840256,1,0.936051446397188,1
2451,0.589695053319236,1,0.422251053524217,0
2452,0.550128399673654,1,0.852818886349463,1
2453,0.54625230278866,1,0.429141795296646,0
2454,0.627573197189914,1,0.805729751777921,1
2455,0.756534340626058,1,0.922164114052645,1
2456,0.390140673732406,0,0.0661000768943328,0
2457,0.180096930029968,0,0.673313995764051,1
2458,0.160815890816474,0,0.0455822386539738,0
2459,0.588456769675808,1,0.979821144268003,1
2460,0.253440604511517,0,0.152678660180855,0
2461,0.561754795034148,1,0.894935653176954,1
2462,0.453983897393415,0,0.265769001251207,0
2463,0.719907919708061,1,0.886366905231136,1
2464,0.578992687949051,1,0.0902664264152981,0
2465,0.61390589117195,1,0.97986801066,1
2466,0.783272345281157,1,0.329742961581765,0
2467,0.106120880205492,0,0.70565843628337,1
2468,0.118132708624068,0,0.108643683586792,0
2469,0.711149976891853,1,0.976083208530149,1
2470,0.462345991917753,0,0.977628455619209,1
2471,0.677563361178304,1,0.742064552056762,1
2472,0.888893451488142,1,0.894490094870981,1
2473,0.609242944697081,1,0.851849609560496,1
2474,0.634160905839554,1,0.554560443089747,0
2475,0.495423016381012,1,0.253344807772193,0
2476,0.468209393211104,1,0,0
2477,0.287312159506704,0,0.0765108100675067,0
2478,0.762363949363878,1,0.250449149251546,0
2479,0.320137360132323,0,0.22847623654566,0
2480,0.516354357600071,1,0.834045008773967,1
2481,0.238367260386967,0,0.0147179867285671,0
2482,0.994942397128148,1,0.985627917649293,1
2483,0.473546463761371,1,0.415963595545458,0
2484,0.363312352200278,0,0.611731288305921,1
2485,0.258937554034739,0,0.198978332382492,0
2486,0.151328368627534,0,0.0350023211129837,0
2487,0.527791776333165,1,0.8618661088776,1
2488,0.808199408892658,1,0.577138238678136,0
2489,0.465299800031664,0,0.103408472098225,0
2490,0.469294533728329,0,0.327666084222798,0
2491,0.410473878500954,0,0.357358466716356,0
2492,0.152786039882299,0,0.0449704429232916,0
2493,0.409745130272605,0,0.00532640365714124,0
2494,0.744808324644616,1,0.936737263680956,1
2495,0.45445763562875,0,0.0700088255032493,0
2496,0.448437739142968,0,0.63500421753702,1
2497,0.477016971790174,0,0.564279769752161,0
2498,0.663481115366959,1,0.103735613412959,0
2499,0.576409299367993,1,0.588442671922845,0
2500,0.890805493667033,1,0.440385792017349,0
2501,0.636121988232863,1,0.575560643655274,0
2502,0.177279340791547,0,0.943179933146314,1
2503,0.810046603681556,1,0.730340758036832,1
2504,0.2144143573852,0,0.960952759369842,1
2505,0.565882602453904,1,0.357100384110861,0
2506,0.456836387979156,0,0.904000127295911,1
2507,0.406732353677683,0,0.383898752232584,0
2508,0.0718221190129989,0,0.00281872534465587,0
2509,0.595308750077767,1,0.719399635456361,1
2510,0.482916316717687,0,0.934886476255174,1
2511,0.287974490668382,0,0.130508347766976,0
2512,0.659681506096044,1,0.812029630889602,1
2513,0.372071014624708,0,0.352539715678747,0
2514,0.660191686961537,1,0.619997982285306,1
2515,0.697853820209019,1,0.956637353403299,1
2516,0.105798061107048,0,0.11444921352062,0
2517,0.34849429018639,0,0.00751070454493642,0
2518,0.744126623433681,1,0.96245875724452,1
2519,0.869373470012598,1,0.965658695383095,1
2520,0.779473455120435,1,0.450263052549785,0
2521,0.286726653091638,0,0.390907740686358,0
2522,0.465696979867918,0,0.424586287698694,0
2523,0.0695796409043988,0,0.460005017223513,0
2524,0.923098548167058,1,0.0470031783383784,0
